Дата,Номер,Документ,Код,Номенклатура,Ед.,Склад,Количество
25.06.2026 14:59:11,20000069282,Расходная накладная 20000069282 от 25.06.2026,300200749_,К118 Выкл 1-кл о/у IP54 Atlas Profi 54 АНТРАЦИТ ATN544011 (12),шт,Алматы,1
25.06.2026 14:59:11,20000069282,Расходная накладная 20000069282 от 25.06.2026,300200751_,К120 Роз. з/к з/ш о/у IP54 16А 250В Atlas Profi 54 АНТРАЦИТ ATN544045 (12),шт,Алматы,7
25.06.2026 15:12:09,20000069292,Расходная накладная 20000069292 от 25.06.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,1
25.06.2026 15:22:18,20000069303,Расходная накладная 20000069303 от 25.06.2026,300200298_,"S395 Роз. 2-ная с/у 16А с з/к з/ш ""ATLAS"" белый ATN126 (10)",шт,Алматы,10
25.06.2026 15:27:46,20000069291,Расходная накладная 20000069291 от 25.06.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,100
25.06.2026 16:01:23,20000069340,Расходная накладная 20000069340 от 25.06.2026,030200222_,Распределительная коробка с/у для полых стен г/к 100х100х50 IP20 IMT35161 Systeme Electric (72),шт,Алматы,40
25.06.2026 16:53:37,20000069376,Расходная накладная 20000069376 от 25.06.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,60
25.06.2026 16:53:37,20000069376,Расходная накладная 20000069376 от 25.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,60
25.06.2026 17:01:50,20000069373,Расходная накладная 20000069373 от 25.06.2026,300200326_,"S429 Роз 3-ная  о/у с з/к 16А 250В ИЗОЛ.ПЛ. ""BLANCA"" белый BLNRA010311 (30)",шт,Алматы,2
25.06.2026 17:40:45,20000069408,Расходная накладная 20000069408 от 25.06.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,420
25.06.2026 17:40:45,20000069408,Расходная накладная 20000069408 от 25.06.2026,030201459_, Установочная коробка для полых стен г/к  65х60 IMT35151 System Electric(120),шт,Алматы,240
25.06.2026 17:40:45,20000069408,Расходная накладная 20000069408 от 25.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,400
25.06.2026 17:40:45,20000069408,Расходная накладная 20000069408 от 25.06.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,240
26.06.2026 7:56:16,20000069412,Расходная накладная 20000069412 от 26.06.2026,030200027_,"S285 с/у.з/к.з/ш 16А IP44 ""Рондо"" РС 16-126Б-би (10/60) !!!",шт,Алматы,1
26.06.2026 7:58:15,20000069452,Расходная накладная 20000069452 от 26.06.2026,300201151_,"B004 Роз. 2-ная о/у без з/к без ш/т 16А 250В ""BLANCA"" антрацит BLNRA000216 (10)      ",шт,Алматы,2
26.06.2026 7:58:15,20000069452,Расходная накладная 20000069452 от 26.06.2026,300200319_,"S422 Выкл 1 кл  о/у 6А 250B ИЗОЛ.ПЛ. ""BLANCA""  белый BLNVA061011 (90)",шт,Алматы,2
26.06.2026 7:58:15,20000069452,Расходная накладная 20000069452 от 26.06.2026,300200324_,"S427 Роз  2-ная  о/у с з/к 16А 250В ИЗОЛ.ПЛ. ""BLANCA"" белый BLNRA010211 (48)",шт,Алматы,1
26.06.2026 9:00:56,20000069465,Расходная накладная 20000069465 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,3
26.06.2026 9:02:19,20000069468,Расходная накладная 20000069468 от 26.06.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,1
26.06.2026 9:08:05,20000069476,Расходная накладная 20000069476 от 26.06.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,20
26.06.2026 9:08:52,20000069477,Расходная накладная 20000069477 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,400
26.06.2026 9:08:52,20000069477,Расходная накладная 20000069477 от 26.06.2026,010400447_,City 9 ЩРВ-П 36 Прозрач./дв. Systeme Electric,шт,Алматы,3
26.06.2026 9:09:11,20000069478,Расходная накладная 20000069478 от 26.06.2026,300200921_,"G138 Рамка 1-ная ""ARTGALLERY"" мокко GAL0601 (20)    ",шт,Алматы,18
26.06.2026 9:09:11,20000069478,Расходная накладная 20000069478 от 26.06.2026,300200930_,"G147 Роз. USB A+C 45Вт высокоскор.заряд., механизм ""ARTGALLERY"" мокко GAL0629 (1)  ",шт,Алматы,7
26.06.2026 9:13:25,20000069485,Расходная накладная 20000069485 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,85
26.06.2026 9:13:25,20000069485,Расходная накладная 20000069485 от 26.06.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,20
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200343_,"K067 Роз. с з/к 16А с/у б/рамки ""ATLAS"" КАРБОН ATN1043 (5) ",шт,Алматы,46
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200460_,"K070 Выкл 2 кл 10А с/у ""ATLAS"" КАРБОН ATN1052 (5) ",шт,Алматы,2
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200472_,"K074 Комп. роз. RJ45 5Е механизм б/рамки ""ATLAS"" КАРБОН ATN1083 (5) ",шт,Алматы,3
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200463_,"K084 Рамка 1-ая ""ATLAS"" КАРБОН ATN1001 (10) ",шт,Алматы,7
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200464_,"K085 Рамка 2-ая ""ATLAS"" КАРБОН ATN1002 (5) ",шт,Алматы,1
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200465_,"K086 Рамка 3-ая ""ATLAS"" КАРБОН ATN1003 (15) ",шт,Алматы,8
26.06.2026 9:14:05,20000069489,Расходная накладная 20000069489 от 26.06.2026,300200466_,"K087 Рамка 4-ая ""ATLAS"" КАРБОН ATN1004 ",шт,Алматы,1
26.06.2026 9:14:26,20000069491,Расходная накладная 20000069491 от 26.06.2026,030201459_, Установочная коробка для полых стен г/к  65х60 IMT35151 System Electric(120),шт,Алматы,120
26.06.2026 9:16:43,20000069496,Расходная накладная 20000069496 от 26.06.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,1
26.06.2026 9:23:06,20000069502,Расходная накладная 20000069502 от 26.06.2026,300200744_,К113 Роз. з/к з/ш о/у IP54 16А 250В Atlas Profi 54 БЕЛЫЙ ATN540145 (12),шт,Алматы,5
26.06.2026 9:24:33,20000069507,Расходная накладная 20000069507 от 26.06.2026,300200328_,"S431 Роз 4-ная  о/у с з/к со штор. 16А 250В ИЗОЛ.ПЛ. ""BLANCA"" белый BLNRA011411 (24)",шт,Алматы,1
26.06.2026 9:26:32,20000069503,Расходная накладная 20000069503 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,80
26.06.2026 9:28:12,20000069508,Расходная накладная 20000069508 от 26.06.2026,300200926_,"G143 Переключ. 2 кл механизм ""ARTGALLERY"" мокко GAL0665 (10)    ",шт,Алматы,2
26.06.2026 9:37:25,20000069522,Расходная накладная 20000069522 от 26.06.2026,030200219_, Распределительная коробка с/у для твердых стен 100х50 IP30 IMT35121 Systeme Electric (84),шт,Алматы,15
26.06.2026 10:00:19,20000069556,Расходная накладная 20000069556 от 26.06.2026,030200224_,Распределительная  коробка о/у  с сальниками 100х100х50 IP55 IMT35091 Systeme Electric (45),шт,Алматы,14
26.06.2026 10:06:47,20000069549,Расходная накладная 20000069549 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,30
26.06.2026 10:08:30,20000069580,Расходная накладная 20000069580 от 26.06.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,20
26.06.2026 10:08:30,20000069580,Расходная накладная 20000069580 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,20
26.06.2026 10:26:00,20000069604,Расходная накладная 20000069604 от 26.06.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,10
26.06.2026 10:26:00,20000069604,Расходная накладная 20000069604 от 26.06.2026,010400436_,City  9 ЩРВ-П 12 Прозрач./дв. Systeme Electric,шт,Алматы,1
26.06.2026 10:26:00,20000069604,Расходная накладная 20000069604 от 26.06.2026,030200222_,Распределительная коробка с/у для полых стен г/к 100х100х50 IP20 IMT35161 Systeme Electric (72),шт,Алматы,2
26.06.2026 10:26:56,20000069606,Расходная накладная 20000069606 от 26.06.2026,030200201_, Установочная коробка для твердых стен 65х60 IMT35101 Systeme Electric (120),шт,Алматы,360
26.06.2026 10:49:45,20000069636,Расходная накладная 20000069636 от 26.06.2026,030200193_, Установочная коробка для полых стен г/к  65х45 IMT35150 Systeme Electric (210),шт,Алматы,150
26.06.2026 10:49:45,20000069636,Расходная накладная 20000069636 от 26.06.2026,030201459_, Установочная коробка для полых стен г/к  65х60 IMT35151 System Electric(120),шт,Алматы,80
26.06.2026 10:49:45,20000069636,Расходная накладная 20000069636 от 26.06.2026,300200319_,"S422 Выкл 1 кл  о/у 6А 250B ИЗОЛ.ПЛ. ""BLANCA""  белый BLNVA061011 (90)",шт,Алматы,2
26.06.2026 10:49:45,20000069636,Расходная накладная 20000069636 от 26.06.2026,300200324_,"S427 Роз  2-ная  о/у с з/к 16А 250В ИЗОЛ.ПЛ. ""BLANCA"" белый BLNRA010211 (48)",шт,Алматы,6
26.06.2026 10:54:51,20000069644,Расходная накладная 20000069644 от 26.06.2026,300200286_,"S398 Роз. с з/к 16А с/у б/рамки ""ATLAS"" белый ATN143 (20)",шт,Алматы,3
26.06.2026 10:54:51,20000069644,Расходная накладная 20000069644 от 26.06.2026,300200303_,"S405 Рамка 1-ная ""ATLAS"" белый (45) ATN101",шт,Алматы,2
26.06.2026 10:54:51,20000069644,Расходная накладная 20000069644 от 26.06.2026,300200749_,К118 Выкл 1-кл о/у IP54 Atlas Profi 54 АНТРАЦИТ ATN544011 (12),шт,Алматы,2
26.06.2026 10:54:51,20000069644,Расходная накладная 20000069644 от 26.06.2026,300200750_,К119 Выкл 2-кл о/у IP54 Atlas Profi 54 АНТРАЦИТ ATN544051 (12),шт,Алматы,2
26.06.2026 10:54:51,20000069644,Расходная накладная 20000069644 от 26.06.2026,300200751_,К120 Роз. з/к з/ш о/у IP54 16А 250В Atlas Profi 54 АНТРАЦИТ ATN544045 (12),шт,Алматы,2
26.06.2026 10:54:51,20000069644,Расходная накладная 20000069644 от 26.06.2026,300200755_,К124 Блок:Роз+выкл 1-кл з/к з/ш о/у IP54 16А Atlas Profi 54 АНТРАЦИТ ATN544070 (6),шт,Алматы,2
26.06.2026 10:57:43,20000069641,Расходная накладная 20000069641 от 26.06.2026,030200220_, Распределительная коробка с/у для твердых стен 100х100х50 IP30 IMT35122 Systeme Electric (72),шт,Алматы,18
26.06.2026 10:57:43,20000069641,Расходная накладная 20000069641 от 26.06.2026,030200192_, Установочная коробка для твердых стен 65х45 IMT35100 Systeme Electric (200),шт,Алматы,1475
